race_id,driver_id,constructor_id,grid,position_order,points,laps
629,309,1,8,4,3.0,55
629,289,34,13,5,2.0,55
629,320,66,12,6,1.0,55
629,207,6,7,7,0.0,54
629,306,66,16,8,0.0,54
629,238,37,24,9,0.0,54
629,329,37,25,10,0.0,54
629,307,66,17,11,0.0,52
629,317,66,10,12,0.0,51
629,182,37,20,13,0.0,50
629,235,6,1,14,0.0,46
629,278,82,2,15,0.0,38
629,333,63,21,16,0.0,33
629,290,34,19,17,0.0,20
629,341,63,22,18,0.0,20
629,314,63,15,19,0.0,20
629,223,6,4,20,0.0,16
629,250,37,18,21,0.0,15
629,199,34,11,22,0.0,14
629,327,25,14,23,0.0,14
629,330,81,23,24,0.0,6
629,328,25,3,25,0.0,0
629,280,37,0,26,0.0,0
629,321,81,0,27,0.0,0
630,328,25,5,1,9.0,80
630,309,1,1,2,6.0,80
630,304,1,2,3,4.0,80
630,199,34,9,4,3.0,80
630,223,6,7,5,2.0,80
630,278,82,10,6,1.0,79
630,314,63,13,7,0.0,79
630,289,34,17,8,0.0,79
630,250,37,18,9,0.0,78
630,307,66,14,10,0.0,78
630,224,32,4,11,0.0,78
630,235,6,8,12,0.0,76
630,280,37,21,13,0.0,73
630,317,32,16,14,0.0,65
630,182,37,19,15,0.0,64
630,238,37,3,16,0.0,61
630,329,37,24,17,0.0,59
630,327,25,6,18,0.0,51
630,320,66,12,19,0.0,25
630,342,37,22,20,0.0,24
630,306,66,20,21,0.0,21
630,343,66,23,22,0.0,20
630,290,34,11,23,0.0,5
630,333,63,15,24,0.0,2
631,328,25,1,1,9.0,59
631,327,25,4,2,6.0,59
631,304,1,3,3,4.0,59
631,238,37,26,4,3.0,59
631,235,6,12,5,2.0,59
631,207,6,10,6,1.0,58
631,221,25,11,7,0.0,58
631,223,6,6,8,0.0,58
631,222,1,8,9,0.0,58
631,317,32,16,10,0.0,57
631,289,34,27,11,0.0,57
631,344,63,22,12,0.0,57
631,329,37,20,13,0.0,57
631,280,37,21,14,0.0,57
631,278,82,7,15,0.0,57
631,342,37,20,16,0.0,57
631,305,63,14,17,0.0,56
631,309,1,2,18,0.0,54
631,182,37,25,19,0.0,49
631,250,37,15,20,0.0,48
631,320,66,28,21,0.0,47
631,307,66,17,22,0.0,44
631,338,32,30,23,0.0,44
631,290,34,13,24,0.0,43
631,306,66,18,25,0.0,40
631,312,66,24,26,0.0,34
631,199,34,5,27,0.0,31
631,333,63,19,28,0.0,25
631,314,63,31,29,0.0,22
631,224,32,9,30,0.0,17
631,321,81,29,31,0.0,8
632,207,6,4,1,9.0,79
632,328,25,1,2,6.0,79
632,223,6,3,3,4.0,79
632,317,180,14,4,3.0,79
632,278,82,2,5,2.0,78
632,304,1,7,6,1.0,78
632,312,63,17,7,0.0,78
632,235,6,8,8,0.0,78
632,289,34,19,9,0.0,77
632,238,200,13,10,0.0,77
632,280,200,18,11,0.0,77
632,243,63,15,12,0.0,77
632,333,199,22,13,0.0,75
632,224,180,5,14,0.0,58
632,341,63,6,15,0.0,56
632,327,25,9,16,0.0,45
632,307,66,24,17,0.0,42
632,345,66,10,18,0.0,33
632,293,34,16,19,0.0,31
632,346,66,12,20,0.0,31
632,340,200,21,21,0.0,30
632,334,34,20,22,0.0,22
632,320,1,11,23,0.0,7
632,347,1,23,24,0.0,5
632,339,200,25,25,0.0,5
633,328,25,4,1,9.0,75
633,235,6,1,2,6.0,75
633,278,82,3,3,4.0,75
633,345,66,5,4,3.0,75
633,304,1,9,5,2.0,75
633,306,82,6,6,1.0,74
633,327,25,12,7,0.0,74
633,320,1,7,8,0.0,73
633,314,34,21,9,0.0,72
633,307,66,17,10,0.0,71
633,341,63,22,11,0.0,67
633,317,180,16,12,0.0,58
633,224,180,14,13,0.0,54
633,280,200,11,14,0.0,53
633,207,6,8,15,0.0,50
633,339,200,20,16,0.0,46
633,238,200,13,18,0.0,24
633,223,6,2,19,0.0,13
633,243,63,19,20,0.0,9
633,346,66,15,21,0.0,5
633,289,34,10,22,0.0,5
634,328,25,1,1,9.0,80
634,238,200,6,2,6.0,80
634,235,6,2,3,4.0,80
634,304,1,6,4,3.0,80
634,224,180,17,5,2.0,79
634,243,63,16,6,1.0,79
634,341,63,10,7,0.0,79
634,280,200,13,8,0.0,77
634,345,66,5,9,0.0,76
634,314,34,18,10,0.0,76
634,346,66,3,11,0.0,58
