result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
23238,962,832,5,55,6,14,14,14,0.0,60,\N,"",56,7,1:50.532,164.965,2023-08-19T22:50:32.175+05:30
23239,962,835,4,30,18,15,15,15,0.0,60,\N,"",36,19,1:51.777,163.128,2023-08-19T22:50:32.175+05:30
23240,962,836,209,94,19,16,16,16,0.0,60,\N,"",40,20,1:52.021,162.773,2023-08-19T22:50:32.175+05:30
23241,962,828,15,9,14,17,17,17,0.0,60,\N,"",27,10,1:50.963,164.325,2023-08-19T22:50:32.175+05:30
23242,962,839,209,31,21,18,18,18,0.0,59,\N,"",47,18,1:51.748,163.17,2023-08-19T22:50:32.175+05:30
23243,962,18,1,22,12,"",R,19,0.0,43,\N,"",18,16,1:51.631,163.341,2023-08-19T22:50:32.175+05:30
23244,962,822,3,77,10,"",R,20,0.0,35,\N,"",17,13,1:51.368,163.727,2023-08-19T22:50:32.175+05:30
23245,962,807,10,27,8,"",R,21,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23246,962,154,210,8,20,"",W,22,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23247,963,817,9,3,4,1,1,1,25.0,56,1:37:12.776,5832776,44,3,1:37.449,204.771,2023-08-19T22:50:32.175+05:30
23248,963,830,9,33,3,2,2,2,18.0,56,+2.443,5835219,44,2,1:37.376,204.925,2023-08-19T22:50:32.175+05:30
23249,963,3,131,6,2,3,3,3,15.0,56,+25.516,5858292,44,1,1:36.424,206.948,2023-08-19T22:50:32.175+05:30
23250,963,8,6,7,6,4,4,4,12.0,56,+28.785,5861561,47,4,1:37.466,204.736,2023-08-19T22:50:32.175+05:30
23251,963,822,3,77,11,5,5,5,10.0,56,+1:01.582,5894358,53,9,1:39.199,201.159,2023-08-19T22:50:32.175+05:30
23252,963,815,10,11,7,6,6,6,8.0,56,+1:03.794,5896570,51,11,1:39.328,200.898,2023-08-19T22:50:32.175+05:30
23253,963,4,1,14,22,7,7,7,6.0,56,+1:05.205,5897981,44,6,1:38.291,203.017,2023-08-19T22:50:32.175+05:30
23254,963,807,10,27,8,8,8,8,4.0,56,+1:14.062,5906838,43,5,1:37.793,204.051,2023-08-19T22:50:32.175+05:30
23255,963,18,1,22,9,9,9,9,2.0,56,+1:21.816,5914592,51,8,1:38.740,202.094,2023-08-19T22:50:32.175+05:30
23256,963,835,4,30,19,10,10,10,1.0,56,+1:35.466,5928242,53,12,1:39.350,200.853,2023-08-19T22:50:32.175+05:30
23257,963,832,5,55,16,11,11,11,0.0,56,+1:38.878,5931654,44,10,1:39.243,201.07,2023-08-19T22:50:32.175+05:30
23258,963,828,15,9,17,12,12,12,0.0,55,\N,"",55,14,1:39.781,199.985,2023-08-19T22:50:32.175+05:30
23259,963,13,3,19,10,13,13,13,0.0,55,\N,"",53,16,1:39.920,199.707,2023-08-19T22:50:32.175+05:30
23260,963,826,5,26,15,14,14,14,0.0,55,\N,"",43,15,1:39.798,199.951,2023-08-19T22:50:32.175+05:30
23261,963,836,209,94,21,15,15,15,0.0,55,\N,"",55,13,1:39.653,200.242,2023-08-19T22:50:32.175+05:30
23262,963,839,209,31,20,16,16,16,0.0,55,\N,"",45,18,1:41.467,196.662,2023-08-19T22:50:32.175+05:30
23263,963,831,15,12,18,"",R,17,0.0,46,\N,"",43,17,1:40.490,198.574,2023-08-19T22:50:32.175+05:30
23264,963,1,131,44,1,"",R,18,0.0,40,\N,"",31,7,1:38.595,202.391,2023-08-19T22:50:32.175+05:30
23265,963,821,210,21,13,"",R,19,0.0,39,\N,"",37,19,1:41.775,196.067,2023-08-19T22:50:32.175+05:30
23266,963,825,4,20,14,"",R,20,0.0,17,\N,"",3,21,1:43.379,193.025,2023-08-19T22:50:32.175+05:30
23267,963,154,210,8,12,"",R,21,0.0,7,\N,"",7,20,1:42.142,195.363,2023-08-19T22:50:32.175+05:30
23268,963,20,6,5,5,"",R,22,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23269,964,3,131,6,1,1,1,1,25.0,53,1:26:43.333,5203333,31,5,1:36.049,217.651,2023-08-19T22:50:32.175+05:30
23270,964,830,9,33,3,2,2,2,18.0,53,+4.978,5208311,43,6,1:36.386,216.89,2023-08-19T22:50:32.175+05:30
23271,964,1,131,44,2,3,3,3,15.0,53,+5.776,5209109,36,2,1:35.152,219.703,2023-08-19T22:50:32.175+05:30
23272,964,20,6,5,6,4,4,4,12.0,53,+20.269,5223602,36,1,1:35.118,219.781,2023-08-19T22:50:32.175+05:30
23273,964,8,6,7,8,5,5,5,10.0,53,+28.370,5231703,33,4,1:35.990,217.785,2023-08-19T22:50:32.175+05:30
23274,964,817,9,3,4,6,6,6,8.0,53,+33.941,5237274,36,3,1:35.511,218.877,2023-08-19T22:50:32.175+05:30
23275,964,815,10,11,5,7,7,7,6.0,53,+57.495,5260828,31,7,1:36.756,216.061,2023-08-19T22:50:32.175+05:30
23276,964,807,10,27,9,8,8,8,4.0,53,+59.177,5262510,39,10,1:37.351,214.74,2023-08-19T22:50:32.175+05:30
23277,964,13,3,19,12,9,9,9,2.0,53,+1:37.763,5301096,35,14,1:37.785,213.787,2023-08-19T22:50:32.175+05:30
23278,964,822,3,77,11,10,10,10,1.0,53,+1:38.323,5301656,33,15,1:37.844,213.658,2023-08-19T22:50:32.175+05:30
23279,964,154,210,8,7,11,11,11,0.0,53,+1:39.254,5302587,32,8,1:37.020,215.473,2023-08-19T22:50:32.175+05:30
23280,964,835,4,30,16,12,12,12,0.0,52,\N,"",43,16,1:37.978,213.366,2023-08-19T22:50:32.175+05:30
23281,964,826,5,26,13,13,13,13,0.0,52,\N,"",25,11,1:37.597,214.199,2023-08-19T22:50:32.175+05:30
23282,964,825,4,20,17,14,14,14,0.0,52,\N,"",27,18,1:38.036,213.24,2023-08-19T22:50:32.175+05:30
23283,964,828,15,9,18,15,15,15,0.0,52,\N,"",28,21,1:38.496,212.244,2023-08-19T22:50:32.175+05:30
23284,964,4,1,14,15,16,16,16,0.0,52,\N,"",29,19,1:38.208,212.866,2023-08-19T22:50:32.175+05:30
23285,964,832,5,55,14,17,17,17,0.0,52,\N,"",41,12,1:37.723,213.923,2023-08-19T22:50:32.175+05:30
23286,964,18,1,22,22,18,18,18,0.0,52,\N,"",39,9,1:37.177,215.124,2023-08-19T22:50:32.175+05:30
23287,964,831,15,12,19,19,19,19,0.0,52,\N,"",28,22,1:38.544,212.14,2023-08-19T22:50:32.175+05:30
23288,964,821,210,21,10,20,20,20,0.0,52,\N,"",30,13,1:37.775,213.809,2023-08-19T22:50:32.175+05:30
23289,964,839,209,31,20,21,21,21,0.0,52,\N,"",33,20,1:38.380,212.494,2023-08-19T22:50:32.175+05:30
23290,964,836,209,94,21,22,22,22,0.0,52,\N,"",39,17,1:38.000,213.318,2023-08-19T22:50:32.175+05:30
23291,965,1,131,44,1,1,1,1,25.0,56,1:38:12.618,5892618,45,4,1:42.386,193.842,2023-08-19T22:50:32.175+05:30
23292,965,3,131,6,2,2,2,2,18.0,56,+4.520,5897138,34,3,1:41.897,194.773,2023-08-19T22:50:32.175+05:30
23293,965,817,9,3,3,3,3,3,15.0,56,+19.692,5912310,51,7,1:42.555,193.523,2023-08-19T22:50:32.175+05:30
23294,965,20,6,5,6,4,4,4,12.0,56,+43.134,5935752,55,1,1:39.877,198.712,2023-08-19T22:50:32.175+05:30
23295,965,4,1,14,12,5,5,5,10.0,56,+1:33.953,5986571,36,10,1:43.502,191.752,2023-08-19T22:50:32.175+05:30
23296,965,832,5,55,10,6,6,6,8.0,56,+1:36.124,5988742,33,8,1:42.832,193.002,2023-08-19T22:50:32.175+05:30
23297,965,13,3,19,9,7,7,7,6.0,55,\N,"",33,9,1:43.414,191.915,2023-08-19T22:50:32.175+05:30
23298,965,815,10,11,11,8,8,8,4.0,55,\N,"",33,12,1:43.925,190.972,2023-08-19T22:50:32.175+05:30
23299,965,18,1,22,19,9,9,9,2.0,55,\N,"",37,15,1:44.468,189.979,2023-08-19T22:50:32.175+05:30
23300,965,154,210,8,17,10,10,10,1.0,55,\N,"",35,14,1:44.335,190.221,2023-08-19T22:50:32.175+05:30
23301,965,826,5,26,13,11,11,11,0.0,55,\N,"",45,6,1:42.475,193.674,2023-08-19T22:50:32.175+05:30
23302,965,825,4,20,18,12,12,12,0.0,55,\N,"",48,17,1:44.730,189.504,2023-08-19T22:50:32.175+05:30
23303,965,835,4,30,15,13,13,13,0.0,55,\N,"",18,16,1:44.724,189.515,2023-08-19T22:50:32.175+05:30
23304,965,828,15,9,16,14,14,14,0.0,55,\N,"",19,19,1:45.140,188.765,2023-08-19T22:50:32.175+05:30
23305,965,831,15,12,21,15,15,15,0.0,55,\N,"",55,13,1:44.117,190.62,2023-08-19T22:50:32.175+05:30
23306,965,822,3,77,8,16,16,16,0.0,55,\N,"",34,18,1:44.977,189.058,2023-08-19T22:50:32.175+05:30
23307,965,836,209,94,20,17,17,17,0.0,55,\N,"",36,21,1:45.451,188.208,2023-08-19T22:50:32.175+05:30
23308,965,839,209,31,22,18,18,18,0.0,54,\N,"",46,11,1:43.585,191.599,2023-08-19T22:50:32.175+05:30
23309,965,8,6,7,5,"",R,19,0.0,38,\N,"",26,2,1:41.841,194.88,2023-08-19T22:50:32.175+05:30
23310,965,830,9,33,4,"",R,20,0.0,28,\N,"",28,5,1:42.424,193.77,2023-08-19T22:50:32.175+05:30
23311,965,821,210,21,14,"",R,21,0.0,16,\N,"",15,20,1:45.364,188.364,2023-08-19T22:50:32.175+05:30
23312,965,807,10,27,7,"",R,22,0.0,1,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23313,966,1,131,44,1,1,1,1,25.0,71,1:40:31.402,6031402,66,4,1:22.596,187.592,2023-08-19T22:50:32.175+05:30
23314,966,3,131,6,2,2,2,2,18.0,71,+8.354,6039756,43,5,1:22.792,187.148,2023-08-19T22:50:32.175+05:30
23315,966,817,9,3,4,3,3,3,15.0,71,+20.858,6052260,53,1,1:21.134,190.972,2023-08-19T22:50:32.175+05:30
23316,966,830,9,33,3,4,4,4,12.0,71,+21.323,6052725,66,6,1:22.887,186.934,2023-08-19T22:50:32.175+05:30
23317,966,20,6,5,7,5,5,5,10.0,71,+27.313,6058715,61,2,1:22.497,187.817,2023-08-19T22:50:32.175+05:30
23318,966,8,6,7,6,6,6,6,8.0,71,+49.376,6080778,47,3,1:22.512,187.783,2023-08-19T22:50:32.175+05:30
23319,966,807,10,27,5,7,7,7,6.0,71,+58.891,6090293,50,9,1:23.288,186.034,2023-08-19T22:50:32.175+05:30
23320,966,822,3,77,8,8,8,8,4.0,71,+1:05.612,6097014,65,11,1:23.540,185.472,2023-08-19T22:50:32.175+05:30
23321,966,13,3,19,9,9,9,9,2.0,71,+1:16.206,6107608,64,12,1:23.576,185.392,2023-08-19T22:50:32.175+05:30
23322,966,815,10,11,12,10,10,10,1.0,71,+1:16.798,6108200,62,13,1:23.607,185.324,2023-08-19T22:50:32.175+05:30
23323,966,828,15,9,15,11,11,11,0.0,70,\N,"",65,18,1:24.340,183.713,2023-08-19T22:50:32.175+05:30
23324,966,18,1,22,13,12,12,12,0.0,70,\N,"",70,17,1:23.777,184.948,2023-08-19T22:50:32.175+05:30
23325,966,4,1,14,11,13,13,13,0.0,70,\N,"",69,16,1:23.668,185.189,2023-08-19T22:50:32.175+05:30
23326,966,835,4,30,21,14,14,14,0.0,70,\N,"",64,20,1:24.574,183.205,2023-08-19T22:50:32.175+05:30
23327,966,831,15,12,19,15,15,15,0.0,70,\N,"",58,15,1:23.657,185.213,2023-08-19T22:50:32.175+05:30
23328,966,832,5,55,10,16,16,16,0.0,70,\N,"",52,19,1:24.467,183.437,2023-08-19T22:50:32.175+05:30
23329,966,825,4,20,14,17,17,17,0.0,70,\N,"",53,7,1:23.146,186.351,2023-08-19T22:50:32.175+05:30
23330,966,826,5,26,18,18,18,18,0.0,70,\N,"",59,14,1:23.618,185.299,2023-08-19T22:50:32.175+05:30
23331,966,821,210,21,17,19,19,19,0.0,70,\N,"",63,10,1:23.456,185.659,2023-08-19T22:50:32.175+05:30
23332,966,154,210,8,22,20,20,20,0.0,70,\N,"",53,8,1:23.278,186.056,2023-08-19T22:50:32.175+05:30
23333,966,839,209,31,20,21,21,21,0.0,69,\N,"",43,21,1:24.964,182.364,2023-08-19T22:50:32.175+05:30
23334,966,836,209,94,16,"",R,22,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23335,967,1,131,44,1,1,1,1,25.0,71,3:01:01.335,10861335,44,3,1:25.639,181.137,2023-08-19T22:50:32.175+05:30
23336,967,3,131,6,2,2,2,2,18.0,71,+11.455,10872790,47,6,1:26.222,179.912,2023-08-19T22:50:32.175+05:30
23337,967,830,9,33,4,3,3,3,15.0,71,+21.481,10882816,67,1,1:25.305,181.846,2023-08-19T22:50:32.175+05:30
23338,967,815,10,11,9,4,4,4,12.0,71,+25.346,10886681,41,11,1:27.093,178.113,2023-08-19T22:50:32.175+05:30
23339,967,20,6,5,5,5,5,5,10.0,71,+26.334,10887669,70,5,1:26.195,179.968,2023-08-19T22:50:32.175+05:30
23340,967,832,5,55,15,6,6,6,8.0,71,+29.160,10890495,38,13,1:27.153,177.99,2023-08-19T22:50:32.175+05:30
23341,967,807,10,27,8,7,7,7,6.0,71,+29.827,10891162,69,8,1:26.728,178.862,2023-08-19T22:50:32.175+05:30
23342,967,817,9,3,6,8,8,8,4.0,71,+30.486,10891821,42,2,1:25.532,181.363,2023-08-19T22:50:32.175+05:30
23343,967,831,15,12,21,9,9,9,2.0,71,+42.620,10903955,70,15,1:27.547,177.189,2023-08-19T22:50:32.175+05:30
23344,967,4,1,14,10,10,10,10,1.0,71,+44.432,10905767,70,12,1:27.104,178.09,2023-08-19T22:50:32.175+05:30
23345,967,822,3,77,11,11,11,11,0.0,71,+45.292,10906627,70,4,1:26.062,180.246,2023-08-19T22:50:32.175+05:30
23346,967,839,209,31,22,12,12,12,0.0,71,+45.809,10907144,47,16,1:27.796,176.686,2023-08-19T22:50:32.175+05:30
23347,967,826,5,26,14,13,13,13,0.0,71,+51.192,10912527,42,14,1:27.476,177.333,2023-08-19T22:50:32.175+05:30
23348,967,825,4,20,18,14,14,14,0.0,71,+51.555,10912890,69,7,1:26.524,179.284,2023-08-19T22:50:32.175+05:30
23349,967,836,209,94,19,15,15,15,0.0,71,+1:00.498,10921833,69,18,1:27.919,176.439,2023-08-19T22:50:32.175+05:30
23350,967,18,1,22,17,16,16,16,0.0,71,+1:21.994,10943329,38,10,1:26.983,178.338,2023-08-19T22:50:32.175+05:30
23351,967,821,210,21,12,"",R,17,0.0,60,\N,"",43,17,1:27.805,176.668,2023-08-19T22:50:32.175+05:30
23352,967,13,3,19,13,"",R,18,0.0,46,\N,"",39,9,1:26.767,178.782,2023-08-19T22:50:32.175+05:30
23353,967,835,4,30,16,"",R,19,0.0,20,\N,"",11,21,1:34.334,164.441,2023-08-19T22:50:32.175+05:30
23354,967,8,6,7,3,"",R,20,0.0,19,\N,"",12,19,1:28.847,174.596,2023-08-19T22:50:32.175+05:30
23355,967,828,15,9,20,"",R,21,0.0,11,\N,"",11,20,1:31.265,169.97,2023-08-19T22:50:32.175+05:30
23356,967,154,210,8,7,"",W,22,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23357,968,1,131,44,1,1,1,1,25.0,55,1:38:04.013,5884013,37,5,1:45.137,190.174,2023-08-19T22:50:32.175+05:30
23358,968,3,131,6,2,2,2,2,18.0,55,+0.439,5884452,33,9,1:45.261,189.95,2023-08-19T22:50:32.175+05:30
23359,968,20,6,5,5,3,3,3,15.0,55,+0.843,5884856,43,1,1:43.729,192.756,2023-08-19T22:50:32.175+05:30
23360,968,830,9,33,6,4,4,4,12.0,55,+1.685,5885698,36,7,1:45.187,190.084,2023-08-19T22:50:32.175+05:30
23361,968,817,9,3,3,5,5,5,10.0,55,+5.315,5889328,29,3,1:44.889,190.624,2023-08-19T22:50:32.175+05:30
23362,968,8,6,7,4,6,6,6,8.0,55,+18.816,5902829,35,6,1:45.163,190.127,2023-08-19T22:50:32.175+05:30
23363,968,807,10,27,7,7,7,7,6.0,55,+50.114,5934127,31,13,1:45.949,188.717,2023-08-19T22:50:32.175+05:30
23364,968,815,10,11,8,8,8,8,4.0,55,+58.776,5942789,30,8,1:45.249,189.972,2023-08-19T22:50:32.175+05:30
23365,968,13,3,19,10,9,9,9,2.0,55,+59.436,5943449,33,10,1:45.675,189.206,2023-08-19T22:50:32.175+05:30
23366,968,4,1,14,9,10,10,10,1.0,55,+59.896,5943909,50,2,1:44.495,191.343,2023-08-19T22:50:32.175+05:30
23367,968,154,210,8,14,11,11,11,0.0,55,+1:16.777,5960790,45,4,1:44.970,190.477,2023-08-19T22:50:32.175+05:30
23368,968,821,210,21,13,12,12,12,0.0,55,+1:35.113,5979126,45,12,1:45.928,188.754,2023-08-19T22:50:32.175+05:30
23369,968,839,209,31,20,13,13,13,0.0,54,\N,"",46,15,1:46.189,188.29,2023-08-19T22:50:32.175+05:30
23370,968,836,209,94,16,14,14,14,0.0,54,\N,"",26,14,1:46.145,188.368,2023-08-19T22:50:32.175+05:30
23371,968,828,15,9,22,15,15,15,0.0,54,\N,"",40,16,1:46.216,188.242,2023-08-19T22:50:32.175+05:30
23372,968,831,15,12,19,16,16,16,0.0,54,\N,"",44,17,1:46.287,188.117,2023-08-19T22:50:32.175+05:30
23373,968,835,4,30,15,17,17,17,0.0,54,\N,"",46,11,1:45.715,189.134,2023-08-19T22:50:32.175+05:30
23374,968,832,5,55,21,"",R,18,0.0,41,\N,"",30,18,1:46.591,187.58,2023-08-19T22:50:32.175+05:30
23375,968,826,5,26,17,"",R,19,0.0,14,\N,"",13,21,1:48.752,183.853,2023-08-19T22:50:32.175+05:30
23376,968,18,1,22,12,"",R,20,0.0,12,\N,"",4,22,1:48.753,183.851,2023-08-19T22:50:32.175+05:30
23377,968,822,3,77,11,"",R,21,0.0,6,\N,"",4,19,1:47.837,185.413,2023-08-19T22:50:32.175+05:30
23378,968,825,4,20,18,"",R,22,0.0,5,\N,"",4,20,1:48.601,184.108,2023-08-19T22:50:32.175+05:30
23379,969,20,6,5,2,1,1,1,25.0,57,1:24:11.672,5051672,53,3,1:26.638,220.351,2023-08-19T22:50:32.175+05:30
23380,969,1,131,44,1,2,2,2,18.0,57,+9.975,5061647,44,6,1:27.033,219.351,2023-08-19T22:50:32.175+05:30
23381,969,822,131,77,3,3,3,3,15.0,57,+11.250,5062922,56,2,1:26.593,220.465,2023-08-19T22:50:32.175+05:30
23382,969,8,6,7,4,4,4,4,12.0,57,+22.393,5074065,56,1,1:26.538,220.605,2023-08-19T22:50:32.175+05:30
23383,969,830,9,33,5,5,5,5,10.0,57,+28.827,5080499,43,5,1:26.964,219.525,2023-08-19T22:50:32.175+05:30
23384,969,13,3,19,7,6,6,6,8.0,57,+1:23.386,5135058,49,9,1:28.045,216.83,2023-08-19T22:50:32.175+05:30
23385,969,815,10,11,10,7,7,7,6.0,56,\N,"",56,10,1:28.336,216.115,2023-08-19T22:50:32.175+05:30
23386,969,832,5,55,8,8,8,8,4.0,56,\N,"",53,8,1:27.677,217.74,2023-08-19T22:50:32.175+05:30
